BLE,1671750000162688378,7A:33:3B:62:CF:F5,-89
BLE,1671750000163012832,56:A8:26:EB:D4:4E,-56
BLE,1671750000163211455,7B:37:FB:2E:03:F5,-65
BLE,1671750000184727453,28:39:5E:3E:05:56,-88
BLE,1671750000218637325,67:E8:AF:72:5E:5A,-94
BLE,1671750000317139192,28:39:5E:3E:05:56,-87
BLE,1671750000339022311,7B:37:FB:2E:03:F5,-61
BLE,1671750000422105471,56:A8:26:EB:D4:4E,-55
BLE,1671750000471392217,28:39:5E:3E:05:56,-81
BLE,1671750000526121722,7B:37:FB:2E:03:F5,-68
BLE,1671750000553231561,F8:04:2E:FE:1C:2B,-92
BLE,1671750000557991788,C5:D3:E5:BB:3A:37,-68
BLE,1671750000702688651,56:A8:26:EB:D4:4E,-68
BLE,1671750000715985011,7B:37:FB:2E:03:F5,-80
BLE,1671750000773145233,28:39:5E:3E:05:56,-71
BLE,1671750000923150607,7A:33:3B:62:CF:F5,-76
BLE,1671750000924759377,28:39:5E:3E:05:56,-73
BLE,1671750000972764640,56:A8:26:EB:D4:4E,-66
BLE,1671750001074002053,28:39:5E:3E:05:56,-91
BLE,1671750001097332069,7B:37:FB:2E:03:F5,-91
BLE,1671750001121652654,CE:58:51:63:33:F5,-55
BLE,1671750001202299056,7A:33:3B:62:CF:F5,-74
BLE,1671750001249801368,56:A8:26:EB:D4:4E,-58
BLE,1671750001285802336,7B:37:FB:2E:03:F5,-75
BLE,1671750001346524051,EF:9E:6F:DB:F9:79,-75
BLE,1671750001370614140,76:92:80:98:97:22,-98
BLE,1671750001383477589,28:39:5E:3E:05:56,-67
BLE,1671750001465720220,7B:37:FB:2E:03:F5,-61
BLE,1671750001615849800,7C:0A:3F:9F:C8:47,-85
BLE,1671750001652344970,7B:37:FB:2E:03:F5,-83
BLE,1671750001744539840,7A:33:3B:62:CF:F5,-77
BLE,1671750001802895337,56:A8:26:EB:D4:4E,-65
BLE,1671750001836227800,7B:37:FB:2E:03:F5,-76
BLE,1671750001840756196,7C:0A:3F:9F:C8:47,-83
BLE,1671750001929537862,7C:0A:3F:9F:C8:47,-94
BLE,1671750002019545595,7A:33:3B:62:CF:F5,-76
BLE,1671750002022458931,7B:37:FB:2E:03:F5,-65
BLE,1671750002080946176,56:A8:26:EB:D4:4E,-57
BLE,1671750002158342580,7C:0A:3F:9F:C8:47,-83
BLE,1671750002162267152,28:39:5E:3E:05:56,-76
BLE,1671750002205767935,7B:37:FB:2E:03:F5,-75
BLE,1671750002290830651,7A:33:3B:62:CF:F5,-77
BLE,1671750002318568149,28:39:5E:3E:05:56,-73
BLE,1671750002350879709,56:A8:26:EB:D4:4E,-72
BLE,1671750002471774313,28:39:5E:3E:05:56,-92
BLE,1671750002494117300,C5:D3:E5:BB:3A:37,-83
BLE,1671750002563330858,7A:33:3B:62:CF:F5,-78
BLE,1671750002576550553,7B:37:FB:2E:03:F5,-76
BLE,1671750002764112874,7B:37:FB:2E:03:F5,-80
BLE,1671750002843489585,7A:33:3B:62:CF:F5,-89
BLE,1671750002941154630,28:39:5E:3E:05:56,-66
BLE,1671750002953552294,7B:37:FB:2E:03:F5,-60
BLE,1671750003086361736,28:39:5E:3E:05:56,-82
BLE,1671750003117101943,7A:33:3B:62:CF:F5,-76
BLE,1671750003124043765,CE:58:51:63:33:F5,-55
BLE,1671750003130907546,7B:37:FB:2E:03:F5,-74
BLE,1671750003171062208,56:A8:26:EB:D4:4E,-55
BLE,1671750003210811417,7C:0A:3F:9F:C8:47,-96
BLE,1671750003237919881,28:39:5E:3E:05:56,-76
BLE,1671750003316791724,7B:37:FB:2E:03:F5,-68
BLE,1671750003349954772,EF:9E:6F:DB:F9:79,-102
BLE,1671750003447977604,F8:04:2E:FE:1C:2B,-103
BLE,1671750003452454585,56:A8:26:EB:D4:4E,-56
BLE,1671750003463390811,C5:D3:E5:BB:3A:37,-75
BLE,1671750003526001167,7C:0A:3F:9F:C8:47,-93
BLE,1671750003544735536,28:39:5E:3E:05:56,-67
BLE,1671750003751832175,7A:33:3B:62:CF:F5,-89
BLE,1671750003757223268,7B:37:FB:2E:03:F5,-65
BLE,1671750003757377308,76:92:80:98:97:22,-88
BLE,1671750003757477973,28:39:5E:3E:05:56,-69
BLE,1671750003757573763,56:A8:26:EB:D4:4E,-72
BLE,1671750003848981060,28:39:5E:3E:05:56,-73
BLE,1671750003872477699,7B:37:FB:2E:03:F5,-74
BLE,1671750003946449817,7A:33:3B:62:CF:F5,-89
BLE,1671750003975724126,5C:6F:4F:9E:86:D6,-92
BLE,1671750004002518220,56:A8:26:EB:D4:4E,-56
BLE,1671750004024483796,28:39:5E:3E:05:56,-85
BLE,1671750004058136504,7B:37:FB:2E:03:F5,-71
BLE,1671750004158453805,7C:0A:3F:9F:C8:47,-84
BLE,1671750004160679691,28:39:5E:3E:05:56,-77
BLE,1671750004246974058,7B:37:FB:2E:03:F5,-80
BLE,1671750004274014523,56:A8:26:EB:D4:4E,-71
BLE,1671750004320506598,28:39:5E:3E:05:56,-87
BLE,1671750004435735696,C5:D3:E5:BB:3A:37,-74
BLE,1671750004444407661,7B:37:FB:2E:03:F5,-59
BLE,1671750004473335559,28:39:5E:3E:05:56,-92
BLE,1671750004477371588,7C:0A:3F:9F:C8:47,-97
BLE,1671750004501119764,7A:33:3B:62:CF:F5,-76
BLE,1671750004616347612,7B:37:FB:2E:03:F5,-59
BLE,1671750004624742581,28:39:5E:3E:05:56,-69
BLE,1671750004699596728,7C:0A:3F:9F:C8:47,-84
BLE,1671750004770942049,7A:33:3B:62:CF:F5,-91
BLE,1671750004775342447,28:39:5E:3E:05:56,-87
BLE,1671750004800838683,7B:37:FB:2E:03:F5,-73
BLE,1671750004817194877,56:A8:26:EB:D4:4E,-67
BLE,1671750004931560903,28:39:5E:3E:05:56,-81
BLE,1671750004979552583,F8:04:2E:FE:1C:2B,-90
BLE,1671750004993638141,7B:37:FB:2E:03:F5,-64
BLE,1671750005041980608,DF:28:55:31:1F:02,-79
BLE,1671750005047408368,7A:33:3B:62:CF:F5,-91
BLE,1671750005078453987,28:39:5E:3E:05:56,-77
BLE,1671750005132449876,CE:58:51:63:33:F5,-64
BLE,1671750005179373654,7B:37:FB:2E:03:F5,-74
BLE,1671750005195810514,7C:0A:3F:AA:C1:6E,-103
BLE,1671750005235927717,28:39:5E:3E:05:56,-85
BLE,1671750005320522149,7A:33:3B:62:CF:F5,-73
BLE,1671750005330738426,7C:0A:3F:9F:C8:47,-84
BLE,1671750005365617910,56:A8:26:EB:D4:4E,-73
BLE,1671750005391172145,28:39:5E:3E:05:56,-82
BLE,1671750005607179079,7A:33:3B:62:CF:F5,-89
BLE,1671750005648378518,56:A8:26:EB:D4:4E,-56
BLE,1671750005739476236,7B:37:FB:2E:03:F5,-73
BLE,1671750005927400927,7B:37:FB:2E:03:F5,-73
BLE,1671750006003495558,28:39:5E:3E:05:56,-79
BLE,1671750006150628429,7A:33:3B:62:CF:F5,-77
BLE,1671750006180884351,5C:6F:4F:9E:86:D6,-89
BLE,1671750006198229156,56:A8:26:EB:D4:4E,-72
BLE,1671750006302024076,7B:37:FB:2E:03:F5,-59
BLE,1671750006313946122,28:39:5E:3E:05:56,-66
BLE,1671750006385879310,7C:0A:3F:9F:C8:47,-89
BLE,1671750006421744613,7A:33:3B:62:CF:F5,-88
BLE,1671750006467756945,28:39:5E:3E:05:56,-92
BLE,1671750006473245037,56:A8:26:EB:D4:4E,-56
BLE,1671750006485715867,7B:37:FB:2E:03:F5,-60
BLE,1671750006633068069,28:39:5E:3E:05:56,-67
BLE,1671750006672877360,7B:37:FB:2E:03:F5,-72
BLE,1671750006695619592,7A:33:3B:62:CF:F5,-77
BLE,1671750006703329570,7C:0A:3F:9F:C8:47,-85
BLE,1671750006743504190,56:A8:26:EB:D4:4E,-56
BLE,1671750006786737893,28:39:5E:3E:05:56,-76
BLE,1671750006855354792,7B:37:FB:2E:03:F5,-65
BLE,1671750006941665034,28:39:5E:3E:05:56,-82
BLE,1671750007013317600,56:A8:26:EB:D4:4E,-70
BLE,1671750007037903723,7B:37:FB:2E:03:F5,-68
BLE,1671750007039783114,DF:28:55:31:1F:02,-65
BLE,1671750007231275965,7B:37:FB:2E:03:F5,-74
BLE,1671750007250827407,7A:33:3B:62:CF:F5,-76
BLE,1671750007251015196,28:39:5E:3E:05:56,-76
BLE,1671750007288700517,56:A8:26:EB:D4:4E,-56
BLE,1671750007305660536,56:A8:26:EB:D4:4E,-72
BLE,1671750007318162115,DD:F9:8E:D9:F6:17,-79
BLE,1671750007327488072,C5:D3:E5:BB:3A:37,-59
BLE,1671750007338476464,7C:0A:3F:9F:C8:47,-83
BLE,1671750007359066725,EF:9E:6F:DB:F9:79,-85
BLE,1671750007406636911,28:39:5E:3E:05:56,-86
BLE,1671750007415825744,7B:37:FB:2E:03:F5,-72
BLE,1671750007523318655,7A:33:3B:62:CF:F5,-90
BLE,1671750007592274216,7B:37:FB:2E:03:F5,-83
BLE,1671750007671832800,7C:0A:3F:9F:C8:47,-90
BLE,1671750007804096582,7B:37:FB:2E:03:F5,-72
BLE,1671750008055718323,7A:33:3B:62:CF:F5,-88
BLE,1671750008056842891,56:A8:26:EB:D4:4E,-69
BLE,1671750008056991847,7C:0A:3F:9F:C8:47,-83
BLE,1671750008057097846,7B:37:FB:2E:03:F5,-65
BLE,1671750008057190094,28:39:5E:3E:05:56,-70
BLE,1671750008148694057,7B:37:FB:2E:03:F5,-74
BLE,1671750008291960314,C5:D3:E5:BB:3A:37,-74
BLE,1671750008326218515,28:39:5E:3E:05:56,-73
BLE,1671750008349744444,7A:33:3B:62:CF:F5,-90
BLE,1671750008402261354,56:A8:26:EB:D4:4E,-58
BLE,1671750008486116421,28:39:5E:3E:05:56,-88
BLE,1671750008525653299,7B:37:FB:2E:03:F5,-73
BLE,1671750008615888612,7C:0A:3F:9F:C8:47,-84
BLE,1671750008630444997,7A:33:3B:62:CF:F5,-82
BLE,1671750008644732261,28:39:5E:3E:05:56,-88
BLE,1671750008718452841,7B:37:FB:2E:03:F5,-83
BLE,1671750008899739122,7B:37:FB:2E:03:F5,-84
BLE,1671750008961239201,28:39:5E:3E:05:56,-87
BLE,1671750009041294570,DF:28:55:31:1F:02,-79
BLE,1671750009174405674,7A:33:3B:62:CF:F5,-91
BLE,1671750009227296204,56:A8:26:EB:D4:4E,-79
BLE,1671750009261136576,C5:D3:E5:BB:3A:37,-67
BLE,1671750009266891873,28:39:5E:3E:05:56,-81
BLE,1671750009361829747,EF:9E:6F:DB:F9:79,-82
BLE,1671750009454298613,7B:37:FB:2E:03:F5,-73
BLE,1671750009465912205,7C:0A:3F:9F:C8:47,-98
BLE,1671750009642606424,7B:37:FB:2E:03:F5,-73
BLE,1671750009728607295,7A:33:3B:62:CF:F5,-77
BLE,1671750009895741311,28:39:5E:3E:05:56,-94
BLE,1671750010000660882,7A:33:3B:62:CF:F5,-78
BLE,1671750010050781824,28:39:5E:3E:05:56,-92
BLE,1671750010187407922,7B:37:FB:2E:03:F5,-79
BLE,1671750010190771293,7C:0A:3F:9F:C8:47,-95
BLE,1671750010558416412,7B:37:FB:2E:03:F5,-74
BLE,1671750010616759618,56:A8:26:EB:D4:4E,-71
BLE,1671750010821023003,28:39:5E:3E:05:56,-92
BLE,1671750010976280056,28:39:5E:3E:05:56,-94
BLE,1671750011044005634,DF:28:55:31:1F:02,-78
BLE,1671750011125446858,7B:37:FB:2E:03:F5,-84
BLE,1671750011128845104,28:39:5E:3E:05:56,-77
BLE,1671750011196247478,C5:D3:E5:BB:3A:37,-59
BLE,1671750011259960902,C5:22:87:07:FD:0D,-87
BLE,1671750011282592260,28:39:5E:3E:05:56,-82
BLE,1671750011306794181,7B:37:FB:2E:03:F5,-84
BLE,1671750011328507760,DD:F9:8E:D9:F6:17,-57
BLE,1671750011371151346,EF:9E:6F:DB:F9:79,-88
BLE,1671750011433291958,28:39:5E:3E:05:56,-87
BLE,1671750011445674748,56:A8:26:EB:D4:4E,-70
BLE,1671750011649815594,7A:33:3B:62:CF:F5,-91
